STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code,TORNADO_OCCURRENCE,TORNADO_BEGIN_TIME
72354013919,35.41667,-97.38333,393.5,2013-10-16 12:58:00,360,5,N,41,5,22000,5,9,N,16093,5,N,5,68,5,36,5,10221,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 13:58:00,360,5,N,62,5,22000,5,9,N,16093,5,N,5,81,5,35,5,10224,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 14:58:00,20,5,N,46,5,22000,5,9,N,16093,5,N,5,102,5,33,5,10219,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 15:55:00,20,5,N,46,5,3048,5,M,N,16093,5,N,5,118,5,39,5,10216,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 16:58:00,10,5,N,46,5,3048,5,M,N,16093,5,N,5,128,5,42,5,10212,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 17:58:00,10,5,N,26,5,22000,5,9,N,14484,5,N,5,133,5,44,5,10206,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 18:58:00,310,5,N,41,5,22000,5,9,N,16093,5,N,5,144,5,49,5,10195,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 19:58:00,300,5,N,46,5,3048,5,M,N,16093,5,N,5,139,5,50,5,10195,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 20:58:00,310,5,N,62,5,2438,5,M,N,16093,5,N,5,124,5,49,5,10196,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 21:58:00,330,5,N,62,5,2286,5,M,N,16093,5,N,5,116,5,48,5,10194,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 22:58:00,330,5,N,57,5,2438,5,M,N,16093,5,N,5,105,5,47,5,10198,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 23:41:00,340,5,N,51,5,2438,5,M,N,16093,5,N,5,90,5,50,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-16 23:58:00,360,5,N,41,5,2286,5,M,N,16093,5,N,5,86,5,58,5,10199,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 00:02:00,10,5,N,31,5,2286,5,M,N,16093,5,N,5,90,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 00:07:00,350,5,N,41,5,2286,5,M,N,16093,5,N,5,90,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 00:19:00,350,5,N,36,5,22000,5,9,N,16093,5,N,5,80,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 00:21:00,350,5,N,31,5,22000,5,9,N,16093,5,N,5,90,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 00:44:00,360,5,N,36,5,2743,5,M,N,16093,5,N,5,80,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 00:58:00,350,5,N,36,5,2743,5,M,N,16093,5,N,5,84,5,60,5,10196,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 01:05:00,350,5,N,26,5,2743,5,M,N,16093,5,N,5,80,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 01:15:00,340,5,N,26,5,3048,5,M,N,16093,5,N,5,80,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 01:58:00,310,5,N,15,5,3353,5,M,N,16093,5,N,5,82,5,64,5,10203,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 02:58:00,250,5,N,15,5,22000,5,9,N,16093,5,N,5,79,5,58,5,10205,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 03:58:00,260,5,N,26,5,22000,5,9,N,16093,5,N,5,74,5,57,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 04:58:00,270,5,N,15,5,22000,5,9,N,16093,5,N,5,69,5,54,5,10197,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 05:58:00,270,5,N,10,5,22000,5,9,N,16093,5,N,5,68,5,51,5,10190,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 06:58:00,270,5,N,21,5,22000,5,9,N,16093,5,N,5,66,5,52,5,10190,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 07:58:00,290,5,N,26,5,22000,5,9,N,16093,5,N,5,61,5,48,5,10190,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 08:58:00,290,5,N,26,5,22000,5,9,N,16093,5,N,5,63,5,47,5,10185,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 09:58:00,290,5,N,26,5,22000,5,9,N,16093,5,N,5,61,5,44,5,10188,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 10:58:00,330,5,N,21,5,22000,5,9,N,16093,5,N,5,57,5,40,5,10189,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 11:58:00,999,9,C,0,5,22000,5,9,N,16093,5,N,5,59,5,40,5,10189,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 12:58:00,180,5,N,31,5,22000,5,9,N,16093,5,N,5,40,5,37,5,10191,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 13:58:00,210,5,N,26,5,22000,5,9,N,16093,5,N,5,63,5,56,5,10196,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 14:58:00,210,5,N,26,5,22000,5,9,N,16093,5,N,5,110,5,69,5,10197,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 15:58:00,230,5,N,51,5,22000,5,9,N,16093,5,N,5,136,5,48,5,10193,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 16:58:00,230,5,N,46,5,22000,5,9,N,16093,5,N,5,148,5,57,5,10190,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 17:58:00,210,5,N,31,5,22000,5,9,N,16093,5,N,5,163,5,59,5,10182,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 18:58:00,250,5,N,46,5,22000,5,9,N,16093,5,N,5,177,5,72,5,10174,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 19:58:00,200,5,N,31,5,22000,5,9,N,16093,5,N,5,188,5,63,5,10164,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 20:58:00,260,5,N,26,5,22000,5,9,N,16093,5,N,5,195,5,62,5,10160,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 21:58:00,999,9,V,26,5,22000,5,9,N,16093,5,N,5,198,5,39,5,10157,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 22:58:00,220,5,N,15,5,22000,5,9,N,16093,5,N,5,194,5,37,5,10154,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-17 23:58:00,190,5,N,26,5,22000,5,9,N,16093,5,N,5,173,5,60,5,10158,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 00:58:00,999,9,C,0,5,22000,5,9,N,16093,5,N,5,169,5,46,5,10162,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 01:58:00,999,9,C,0,5,22000,5,9,N,16093,5,N,5,159,5,56,5,10165,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 02:58:00,50,5,N,15,5,22000,5,9,N,14484,5,N,5,140,5,56,5,10167,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 03:58:00,90,5,N,21,5,22000,5,9,N,16093,5,N,5,124,5,57,5,10171,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 04:58:00,80,5,N,21,5,3048,5,M,N,16093,5,N,5,123,5,59,5,10170,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 05:58:00,110,5,N,21,5,3048,5,M,N,16093,5,N,5,130,5,58,5,10169,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 06:58:00,130,5,N,26,5,3048,5,M,N,16093,5,N,5,114,5,69,5,10169,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 07:58:00,110,5,N,21,5,22000,5,9,N,16093,5,N,5,109,5,60,5,10169,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 08:58:00,140,5,N,15,5,22000,5,9,N,16093,5,N,5,107,5,66,5,10169,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 09:58:00,110,5,N,15,5,3353,5,M,N,16093,5,N,5,110,5,65,5,10164,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 10:58:00,40,5,N,36,5,22000,5,9,N,16093,5,N,5,102,5,67,5,10165,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 11:58:00,70,5,N,51,5,3658,5,M,N,16093,5,N,5,79,5,63,5,10167,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 12:58:00,60,5,N,51,5,22000,5,9,N,16093,5,N,5,76,5,59,5,10167,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 13:58:00,70,5,N,57,5,22000,5,9,N,16093,5,N,5,88,5,63,5,10171,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 14:33:00,50,5,N,31,5,3962,5,M,N,16093,5,N,5,90,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 14:58:00,40,5,N,36,5,22000,5,9,N,16093,5,N,5,90,5,70,5,10178,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 15:12:00,70,5,N,46,5,22000,5,9,N,16093,5,N,5,90,5,70,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 15:18:00,70,5,N,51,5,22000,5,9,N,16093,5,N,5,90,5,70,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 15:30:00,80,5,N,36,5,22000,5,9,N,16093,5,N,5,90,5,70,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 15:58:00,50,5,N,51,5,3962,5,M,N,16093,5,N,5,106,5,76,5,10168,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 16:58:00,70,5,N,46,5,2438,5,M,N,16093,5,N,5,116,5,83,5,10171,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 17:58:00,20,5,N,31,5,2134,5,M,N,16093,5,N,5,125,5,86,5,10171,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 18:58:00,10,5,N,46,5,1829,5,M,N,16093,5,N,5,124,5,85,5,10165,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 19:03:00,340,5,N,67,5,518,5,M,N,999999,9,N,5,120,5,80,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 19:09:00,350,5,N,57,5,518,5,M,N,16093,5,N,5,120,5,80,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 19:27:00,340,5,N,82,5,518,5,M,N,16093,5,N,5,120,5,80,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 19:53:00,340,5,N,93,5,427,5,M,N,16093,5,N,5,100,5,70,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 19:58:00,340,5,N,88,5,396,5,M,N,16093,5,N,5,100,C,70,C,10172,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 20:58:00,350,5,N,88,5,305,5,M,N,16093,5,N,5,87,5,66,5,10177,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 21:12:00,350,5,N,93,5,274,5,M,N,16093,5,N,5,80,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 21:58:00,350,5,N,77,5,213,5,M,N,6437,5,N,5,75,5,65,5,10185,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 22:58:00,350,5,N,103,5,213,5,M,N,2816,5,V,5,66,5,60,5,10191,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 23:01:00,350,5,N,98,5,244,5,M,N,2816,5,N,5,60,5,60,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-18 23:58:00,360,5,N,88,5,213,5,M,N,11265,5,N,5,55,5,50,5,10207,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 00:55:00,350,5,N,51,5,213,5,M,N,16093,5,N,5,52,5,47,5,10207,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 01:58:00,340,5,N,82,5,183,5,M,N,16093,5,N,5,42,5,36,5,10221,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 02:55:00,340,5,N,82,5,244,5,M,N,16093,5,N,5,43,5,35,5,10225,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 03:20:00,330,5,N,67,5,305,5,M,N,16093,5,N,5,40,5,30,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 03:58:00,350,5,N,72,5,366,5,M,N,16093,5,N,5,40,5,26,5,10229,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 04:23:00,340,5,N,57,5,274,5,M,N,16093,5,N,5,40,5,30,5,10227,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 04:55:00,330,5,N,41,5,244,5,M,N,16093,5,N,5,34,5,27,5,10225,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 04:59:00,330,5,N,36,5,22000,5,9,N,16093,5,N,5,30,5,30,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 05:01:00,330,5,N,36,5,22000,5,9,N,16093,5,N,5,30,5,30,5,10225,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 05:03:00,330,5,N,41,5,22000,5,9,N,16093,5,N,5,30,5,20,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 05:58:00,330,5,N,41,5,22000,5,9,N,16093,5,N,5,28,5,22,5,10227,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,9999,9,9999,9,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 06:55:00,320,5,N,31,5,22000,5,9,N,16093,5,N,5,20,5,14,5,10220,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 08:55:00,320,5,N,21,5,22000,5,9,N,16093,5,N,5,20,C,0,C,10218,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 09:58:00,270,5,N,26,5,22000,5,9,N,16093,5,N,5,19,5,9,5,10220,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 11:56:00,240,5,N,31,5,22000,5,9,N,16093,5,N,5,20,C,0,C,10217,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 12:56:00,260,5,N,26,5,22000,5,9,N,16093,5,N,5,20,C,10,C,10227,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 13:58:00,260,5,N,26,5,22000,5,9,N,16093,5,N,5,41,5,23,5,10231,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 15:58:00,260,5,N,21,5,22000,5,9,N,16093,5,N,5,110,C,30,C,10230,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 16:58:00,260,5,N,41,5,22000,5,9,N,16093,5,N,5,129,5,22,5,10227,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 17:58:00,270,5,N,31,5,22000,5,9,N,16093,5,N,5,150,5,8,5,10215,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 18:58:00,250,5,N,31,5,22000,5,9,N,16093,5,N,5,166,5,-5,5,10204,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 19:58:00,230,5,N,46,5,22000,5,9,N,16093,5,N,5,175,5,5,5,10194,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 20:58:00,230,5,N,57,5,22000,5,9,N,16093,5,N,5,183,5,16,5,10187,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 21:58:00,240,5,N,57,5,22000,5,9,N,16093,5,N,5,186,5,9,5,10183,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 22:58:00,220,5,N,46,5,22000,5,9,N,16093,5,N,5,177,5,12,5,10180,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-19 23:58:00,210,5,N,36,5,22000,5,9,N,16093,5,N,5,141,5,32,5,10179,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 00:58:00,180,5,N,36,5,22000,5,9,N,16093,5,N,5,117,5,33,5,10180,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 01:58:00,180,5,N,41,5,22000,5,9,N,16093,5,N,5,100,5,44,5,10180,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 02:58:00,190,5,N,46,5,22000,5,9,N,16093,5,N,5,88,5,42,5,10179,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 03:58:00,190,5,N,41,5,22000,5,9,N,16093,5,N,5,89,5,44,5,99999,9,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 04:58:00,180,5,N,41,5,22000,5,9,N,16093,5,N,5,81,5,44,5,10176,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 05:58:00,180,5,N,36,5,22000,5,9,N,16093,5,N,5,76,5,39,5,10171,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 06:58:00,180,5,N,36,5,22000,5,9,N,16093,5,N,5,68,5,38,5,10168,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 07:58:00,190,5,N,41,5,22000,5,9,N,16093,5,N,5,65,5,36,5,10164,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 08:58:00,200,5,N,46,5,22000,5,9,N,16093,5,N,5,59,5,33,5,10158,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 09:58:00,180,5,N,51,5,22000,5,9,N,16093,5,N,5,64,5,33,5,10154,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 10:58:00,180,5,N,41,5,22000,5,9,N,16093,5,N,5,56,5,29,5,10154,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 11:58:00,180,5,N,51,5,22000,5,9,N,16093,5,N,5,58,5,32,5,10153,5,False,
72354013919,35.41667,-97.38333,393.5,2013-10-20 12:58:00,180,5,N,51,5,22000,5,9,N,16093,5,N,5,55,5,33,5,10150,5,False,
