STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,WND_direction_angle,WND_direction_quality_code,WND_type_code,WND_speed_rate,WND_speed_quality_code,CIG_ceiling_height,CIG_ceiling_quality_code,CIG_ceiling_determination_code,CIG_cavok_code,VIS_distance,VIS_distance_quality_code,VIS_variability_code,VIS_variability_quality_code,TMP_air_temperature,TMP_air_temperature_quality_code,DEW_dew_point,DEW_dew_point_quality_code,SLP_sea_level_pressure,SLP_sea_level_pressure_quality_code
72354013919,35.41667,-97.38333,393.5,2013-10-16T12:58:00,360,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0068,5,+0036,5,10221,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T13:58:00,360,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0081,5,+0035,5,10224,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T14:58:00,020,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0102,5,+0033,5,10219,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T15:55:00,020,5,N,0046,5,03048,5,M,N,016093,5,N,5,+0118,5,+0039,5,10216,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T16:58:00,010,5,N,0046,5,03048,5,M,N,016093,5,N,5,+0128,5,+0042,5,10212,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T17:58:00,010,5,N,0026,5,22000,5,9,N,014484,5,N,5,+0133,5,+0044,5,10206,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T18:58:00,310,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0144,5,+0049,5,10195,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T19:58:00,300,5,N,0046,5,03048,5,M,N,016093,5,N,5,+0139,5,+0050,5,10195,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T20:58:00,310,5,N,0062,5,02438,5,M,N,016093,5,N,5,+0124,5,+0049,5,10196,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T21:58:00,330,5,N,0062,5,02286,5,M,N,016093,5,N,5,+0116,5,+0048,5,10194,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T22:58:00,330,5,N,0057,5,02438,5,M,N,016093,5,N,5,+0105,5,+0047,5,10198,5
72354013919,35.41667,-97.38333,393.5,2013-10-16T23:41:00,340,5,N,0051,5,02438,5,M,N,016093,5,N,5,+0090,5,+0050,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-16T23:58:00,360,5,N,0041,5,02286,5,M,N,016093,5,N,5,+0086,5,+0058,5,10199,5
72354013919,35.41667,-97.38333,393.5,2013-10-17T00:02:00,010,5,N,0031,5,02286,5,M,N,016093,5,N,5,+0090,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T00:07:00,350,5,N,0041,5,02286,5,M,N,016093,5,N,5,+0090,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T00:19:00,350,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0080,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T00:21:00,350,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0090,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T00:44:00,360,5,N,0036,5,02743,5,M,N,016093,5,N,5,+0080,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T00:58:00,350,5,N,0036,5,02743,5,M,N,016093,5,N,5,+0084,5,+0060,5,10196,5
72354013919,35.41667,-97.38333,393.5,2013-10-17T01:05:00,350,5,N,0026,5,02743,5,M,N,016093,5,N,5,+0080,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T01:15:00,340,5,N,0026,5,03048,5,M,N,016093,5,N,5,+0080,5,+0060,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T01:58:00,310,5,N,0015,5,03353,5,M,N,016093,5,N,5,+0082,5,+0064,5,10203,5
72354013919,35.41667,-97.38333,393.5,2013-10-17T02:58:00,250,5,N,0015,5,22000,5,9,N,016093,5,N,5,+0079,5,+0058,5,10205,5
72354013919,35.41667,-97.38333,393.5,2013-10-17T03:58:00,260,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0074,5,+0057,5,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T04:58:00,270,5,N,0015,5,22000,5,9,N,016093,5,N,5,+0069,5,+0054,5,10197,5
72354013919,35.41667,-97.38333,393.5,2013-10-17T05:58:00,270,5,N,0010,5,22000,5,9,N,016093,5,N,5,+0068,5,+0051,5,10190,5
72354013919,35.41667,-97.38333,393.5,2013-10-17T05:59:00,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,99999,9
72354013919,35.41667,-97.38333,393.5,2013-10-17T06:58:00,270,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0066,5,+0052,5,10190,5
